id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	Astrocyte|Astrocyte	Astrocyte|Microglia	Astrocyte|Neuron	Astrocyte|Oligodendrocyte	Microglia|Astrocyte	Microglia|Microglia	Microglia|Neuron	Microglia|Oligodendrocyte	Neuron|Astrocyte	Neuron|Microglia	Neuron|Neuron	Neuron|Oligodendrocyte	Oligodendrocyte|Astrocyte	Oligodendrocyte|Microglia	Oligodendrocyte|Neuron	Oligodendrocyte|Oligodendrocyte
CPI-SS0FF2EEAE8	WNT5B_SFRP1	simple:Q9H1J7	simple:Q8N474	WNT5B	SFRP1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.575	0.039	0.132	0.217	0.571	0.035	0.129	0.213	0.571	0.035	0.128	0.213	0.581	0.045	0.139	0.223
CPI-SS097860321	WNT6_SFRP1	simple:Q9Y6F9	simple:Q8N474	WNT6	SFRP1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.569	0.033	0.126	0.211	0.568	0.033	0.126	0.211	0.568	0.033	0.126	0.21	0.57	0.035	0.128	0.212
CPI-SS02ADD742C	WNT7A_SFRP1	simple:O00755	simple:Q8N474	WNT7A	SFRP1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.666	0.131	0.224	0.308	0.573	0.037	0.13	0.215	0.626	0.09	0.184	0.268	0.604	0.068	0.162	0.246
CPI-SS0FE9D6F11	WNT7B_SFRP1	simple:P56706	simple:Q8N474	WNT7B	SFRP1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.574	0.038	0.131	0.216	0.0	0.0	0.0	0.0	0.569	0.034	0.127	0.211	0.575	0.04	0.133	0.217
CPI-SS0A93EEAEB	WNT9A_SFRP1	simple:O14904	simple:Q8N474	WNT9A	SFRP1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.568	0.033	0.126	0.21	0.0	0.0	0.0	0.0	0.569	0.033	0.126	0.211	0.569	0.033	0.127	0.211
CPI-SS0648E8525	WNT9B_SFRP1	simple:O14905	simple:Q8N474	WNT9B	SFRP1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.568	0.033	0.126	0.21	0.0	0.0	0.0	0.0	0.568	0.033	0.126	0.21	0.0	0.0	0.0	0.0
CPI-SS0C283076A	WNT11_SFRP2	simple:O96014	simple:Q96HF1	WNT11	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.003	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.004	0.003	0.0	0.0	0.004
CPI-SS0C2782258	WNT16_SFRP2	simple:Q9UBV4	simple:Q96HF1	WNT16	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.004	0.0	0.0	0.0	0.0
CPI-SS08643DD8A	WNT2B_SFRP2	simple:Q93097	simple:Q96HF1	WNT2B	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.014	0.0	0.012	0.016	0.011	0.0	0.009	0.013	0.044	0.0	0.041	0.045	0.024	0.0	0.022	0.026
CPI-SS0E9BE6A4E	WNT3_SFRP2	simple:P56703	simple:Q96HF1	WNT3	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.013	0.0	0.011	0.015	0.003	0.0	0.001	0.005	0.014	0.0	0.012	0.016	0.013	0.0	0.011	0.015
CPI-SS0661CE946	WNT4_SFRP2	simple:P56705	simple:Q96HF1	WNT4	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.003	0.0	0.001	0.005	0.003	0.0	0.0	0.004	0.004	0.0	0.002	0.006	0.004	0.0	0.002	0.006
CPI-SS03F33B34C	WNT5A_SFRP2	simple:P41221	simple:Q96HF1	WNT5A	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.008	0.0	0.006	0.01	0.09	0.0	0.087	0.091	0.063	0.0	0.061	0.065	0.009	0.0	0.007	0.011
CPI-SS0AC302C73	WNT5B_SFRP2	simple:Q9H1J7	simple:Q96HF1	WNT5B	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.009	0.0	0.007	0.011	0.005	0.0	0.003	0.007	0.005	0.0	0.003	0.007	0.015	0.0	0.013	0.017
CPI-SS07B6C7A75	WNT6_SFRP2	simple:Q9Y6F9	simple:Q96HF1	WNT6	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.003	0.0	0.001	0.005	0.003	0.0	0.001	0.004	0.003	0.0	0.0	0.004	0.005	0.0	0.002	0.006
CPI-SS0F41AC8EC	WNT7A_SFRP2	simple:O00755	simple:Q96HF1	WNT7A	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.101	0.0	0.098	0.102	0.007	0.0	0.005	0.009	0.06	0.0	0.058	0.062	0.038	0.0	0.036	0.04
CPI-SS08F783A87	WNT7B_SFRP2	simple:P56706	simple:Q96HF1	WNT7B	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.008	0.0	0.006	0.01	0.0	0.0	0.0	0.0	0.004	0.0	0.001	0.005	0.009	0.0	0.007	0.011
CPI-SS00877D499	WNT9A_SFRP2	simple:O14904	simple:Q96HF1	WNT9A	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.005	0.003	0.0	0.001	0.005
CPI-SS0ED630027	WNT9B_SFRP2	simple:O14905	simple:Q96HF1	WNT9B	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.003	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.0	0.0	0.0
CPI-SS062CEFDBE	WNT11_SFRP4	simple:O96014	simple:Q6FHJ7	WNT11	SFRP4	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.044	0.001	0.01	0.004	0.0	0.0	0.0	0.0	0.044	0.001	0.01	0.004	0.044	0.001	0.01	0.004
CPI-SS01A71B64D	WNT16_SFRP4	simple:Q9UBV4	simple:Q6FHJ7	WNT16	SFRP4	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.044	0.001	0.01	0.004	0.0	0.0	0.0	0.0	0.044	0.001	0.01	0.004	0.0	0.0	0.0	0.0
CPI-SS0BFEE3968	WNT2B_SFRP4	simple:Q93097	simple:Q6FHJ7	WNT2B	SFRP4	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.055	0.012	0.021	0.015	0.053	0.01	0.019	0.013	0.085	0.042	0.051	0.045	0.065	0.022	0.031	0.025
CPI-SS0851A1599	WNT3_SFRP4	simple:P56703	simple:Q6FHJ7	WNT3	SFRP4	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.054	0.012	0.02	0.015	0.045	0.002	0.01	0.005	0.055	0.012	0.021	0.016	0.054	0.012	0.02	0.015
CPI-SS0514C14A6	WNT4_SFRP4	simple:P56705	simple:Q6FHJ7	WNT4	SFRP4	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.044	0.001	0.01	0.004	0.044	0.001	0.01	0.004	0.046	0.003	0.011	0.006	0.045	0.002	0.011	0.005
CPI-SS0A21B9682	WNT5A_SFRP4	simple:P41221	simple:Q6FHJ7	WNT5A	SFRP4	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.05	0.007	0.016	0.01	0.131	0.088	0.097	0.091	0.105	0.062	0.07	0.065	0.05	0.008	0.016	0.011
CPI-SS07F50324B	WNT5B_SFRP4	simple:Q9H1J7	simple:Q6FHJ7	WNT5B	SFRP4	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.05	0.007	0.016	0.011	0.047	0.004	0.012	0.007	0.046	0.004	0.012	0.007	0.057	0.014	0.022	0.017
CPI-SS083239CEC	WNT6_SFRP4	simple:Q9Y6F9	simple:Q6FHJ7	WNT6	SFRP4	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.044	0.001	0.01	0.004	0.044	0.001	0.01	0.004	0.044	0.001	0.01	0.004	0.046	0.003	0.012	0.006
CPI-SS001D0E553	WNT7A_SFRP4	simple:O00755	simple:Q6FHJ7	WNT7A	SFRP4	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.142	0.099	0.108	0.102	0.048	0.005	0.014	0.008	0.102	0.059	0.067	0.062	0.08	0.037	0.045	0.04
CPI-SS050373228	WNT7B_SFRP4	simple:P56706	simple:Q6FHJ7	WNT7B	SFRP4	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.049	0.007	0.015	0.01	0.0	0.0	0.0	0.0	0.045	0.002	0.011	0.005	0.051	0.008	0.017	0.011
CPI-SS042439610	WNT9A_SFRP4	simple:O14904	simple:Q6FHJ7	WNT9A	SFRP4	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.044	0.001	0.01	0.004	0.0	0.0	0.0	0.0	0.044	0.001	0.01	0.004	0.044	0.002	0.01	0.005
CPI-SS02AF6643F	WNT9B_SFRP4	simple:O14905	simple:Q6FHJ7	WNT9B	SFRP4	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.044	0.001	0.01	0.004	0.0	0.0	0.0	0.0	0.044	0.001	0.01	0.004	0.0	0.0	0.0	0.0
CPI-SS0102731DE	WNT11_SFRP5	simple:O96014	simple:Q5T4F7	WNT11	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B09698F7	WNT16_SFRP5	simple:Q9UBV4	simple:Q5T4F7	WNT16	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS058493298	WNT2B_SFRP5	simple:Q93097	simple:Q5T4F7	WNT2B	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.012	0.012	0.0	0.0	0.009	0.009	0.0	0.0	0.041	0.041	0.0	0.0	0.022	0.021
CPI-SS0D2044B87	WNT3_SFRP5	simple:P56703	simple:Q5T4F7	WNT3	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.011	0.011	0.0	0.0	0.001	0.001	0.0	0.0	0.012	0.012	0.0	0.0	0.011	0.011
CPI-SS0D5AAA463	WNT4_SFRP5	simple:P56705	simple:Q5T4F7	WNT4	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.002	0.001
CPI-SS0734D2DA8	WNT5A_SFRP5	simple:P41221	simple:Q5T4F7	WNT5A	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.006	0.006	0.0	0.0	0.087	0.087	0.0	0.0	0.061	0.061	0.0	0.0	0.007	0.007
CPI-SS022D3CA81	WNT5B_SFRP5	simple:Q9H1J7	simple:Q5T4F7	WNT5B	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.007	0.007	0.0	0.0	0.003	0.003	0.0	0.0	0.003	0.003	0.0	0.0	0.013	0.013
CPI-SS0463A8FBA	WNT6_SFRP5	simple:Q9Y6F9	simple:Q5T4F7	WNT6	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002
CPI-SS0BF15C2D4	WNT7A_SFRP5	simple:O00755	simple:Q5T4F7	WNT7A	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.098	0.098	0.0	0.0	0.005	0.004	0.0	0.0	0.058	0.058	0.0	0.0	0.036	0.036
CPI-SS0E161B905	WNT7B_SFRP5	simple:P56706	simple:Q5T4F7	WNT7B	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.006	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.007	0.007
CPI-SS0F103D7A7	WNT9A_SFRP5	simple:O14904	simple:Q5T4F7	WNT9A	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.001
CPI-SS050876F99	WNT9B_SFRP5	simple:O14905	simple:Q5T4F7	WNT9B	SFRP5	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09BDB5618	WNT11_WIF1	simple:O96014	simple:Q9Y5W5	WNT11	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D192A275	WNT16_WIF1	simple:Q9UBV4	simple:Q9Y5W5	WNT16	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS010F961E8	WNT2B_WIF1	simple:Q93097	simple:Q9Y5W5	WNT2B	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.012	0.0	0.012	0.0	0.009	0.0	0.009	0.0	0.041	0.0	0.041	0.0	0.021	0.0	0.021	0.0
CPI-SS0146C75AD	WNT3_WIF1	simple:P56703	simple:Q9Y5W5	WNT3	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.011	0.0	0.011	0.0	0.001	0.0	0.001	0.0	0.012	0.0	0.012	0.0	0.011	0.0	0.011	0.0
CPI-SS068E97BDA	WNT4_WIF1	simple:P56705	simple:Q9Y5W5	WNT4	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.001	0.0	0.001	0.0
CPI-SS03C93A8FE	WNT5A_WIF1	simple:P41221	simple:Q9Y5W5	WNT5A	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.006	0.0	0.006	0.0	0.087	0.0	0.087	0.0	0.061	0.0	0.061	0.0	0.007	0.0	0.007	0.0
CPI-SS02682D84C	WNT5B_WIF1	simple:Q9H1J7	simple:Q9Y5W5	WNT5B	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.007	0.0	0.007	0.0	0.003	0.0	0.003	0.0	0.003	0.0	0.003	0.0	0.013	0.0	0.013	0.0
CPI-SS0598AC561	WNT6_WIF1	simple:Q9Y6F9	simple:Q9Y5W5	WNT6	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0
CPI-SS0F5CC57E2	WNT7A_WIF1	simple:O00755	simple:Q9Y5W5	WNT7A	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.098	0.0	0.098	0.0	0.004	0.0	0.004	0.0	0.058	0.0	0.058	0.0	0.036	0.0	0.036	0.0
CPI-SS0D10CE481	WNT7B_WIF1	simple:P56706	simple:Q9Y5W5	WNT7B	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.006	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.007	0.0	0.007	0.0
CPI-SS04662DF1A	WNT9A_WIF1	simple:O14904	simple:Q9Y5W5	WNT9A	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.001	0.0
CPI-SS0CCD1017B	WNT9B_WIF1	simple:O14905	simple:Q9Y5W5	WNT9B	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS073F3FAD5	WNT5A_ROR1	simple:P41221	simple:Q01973	WNT5A	ROR1	True	False	True	curated	False	Ligand-Receptor	Signaling by WNT	0.032	0.011	0.011	0.016	0.113	0.092	0.093	0.097	0.087	0.065	0.066	0.071	0.032	0.011	0.012	0.017
CPI-SS0E7CBFD03	WNT5A_ROR2	simple:P41221	simple:Q01974	WNT5A	ROR2	True	False	True	curated	False	Ligand-Receptor	Signaling by WNT	0.006	0.035	0.007	0.008	0.088	0.116	0.088	0.089	0.061	0.09	0.062	0.063	0.007	0.036	0.008	0.008
CPI-SS0DC001A77	INHBC_ACVR2A	simple:P55103	simple:P27037	INHBC	ACVR2A	True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.034	0.032	0.08	0.083	0.0	0.0	0.0	0.0	0.033	0.031	0.079	0.082	0.032	0.031	0.079	0.082
CPI-SS052C4E19B	INHBE_ACVR2A	simple:P58166	simple:P27037	INHBE	ACVR2A	True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.032	0.03	0.079	0.082	0.0	0.0	0.0	0.0	0.032	0.03	0.078	0.081	0.033	0.031	0.079	0.082
CPI-SS04BE14432	INHBC_ACVR2B	simple:P55103	simple:Q13705	INHBC	ACVR2B	True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.074	0.05	0.121	0.161	0.0	0.0	0.0	0.0	0.073	0.05	0.121	0.16	0.072	0.049	0.12	0.16
CPI-SS09CCC0451	INHBE_ACVR2B	simple:P58166	simple:Q13705	INHBE	ACVR2B	True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.072	0.049	0.12	0.16	0.0	0.0	0.0	0.0	0.072	0.049	0.12	0.16	0.073	0.049	0.12	0.16
CPI-SC08032972C	ARTN_RET_receptor_1	simple:Q5T4W7	complex:RET_receptor_1	ARTN		True	False	True	curated	False	Ligand-Receptor	Signaling by RET receptors	0.002	0.0	0.002	0.002	0.002	0.0	0.002	0.002	0.002	0.0	0.002	0.002	0.003	0.0	0.003	0.003
CPI-SC0BDF87EA3	GDNF_RET_receptor_1	simple:P39905	complex:RET_receptor_1	GDNF		True	False	True	curated	False	Ligand-Receptor		0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.001	0.004	0.0	0.004	0.004
CPI-SC03B346136	ARTN_RET_receptor_3	simple:Q5T4W7	complex:RET_receptor_3	ARTN		True	False	True	curated	False	Ligand-Receptor	Signaling by RET receptors	0.002	0.0	0.002	0.002	0.002	0.0	0.002	0.002	0.002	0.0	0.002	0.002	0.003	0.0	0.003	0.003
CPI-SC0DF13E412	ALB_FcRn_complex	simple:P02768	complex:FcRn_complex	ALB		True	False	True	curated	False	Ligand-Receptor		0.069	0.919	0.017	0.031	0.069	0.919	0.016	0.03	0.069	0.919	0.016	0.031	0.069	0.919	0.016	0.03
CPI-SS04256AA73	ALCAM_CD6	simple:Q13740	simple:P30203	ALCAM	CD6	True	False	False	curated	False	Ligand-Receptor		0.103	0.109	0.103	0.0	0.236	0.242	0.236	0.0	0.012	0.017	0.012	0.0	0.132	0.138	0.132	0.0
CPI-SS051AA0057	BAG6_NCR3	simple:P46379	simple:O14931	BAG6	NCR3	False	False	True	curated	False	Ligand-Receptor		0.097	0.097	0.097	0.096	0.112	0.113	0.113	0.112	0.083	0.083	0.083	0.082	0.131	0.131	0.131	0.131
CPI-SS0B2D99280	NCR3LG1_NCR3	simple:Q68D85	simple:O14931	NCR3LG1	NCR3	False	False	True	curated	False	Ligand-Receptor		0.009	0.009	0.009	0.009	0.005	0.005	0.005	0.005	0.007	0.007	0.007	0.007	0.009	0.009	0.009	0.009
CPI-SS0D3064F3D	BST2_LILRA4	simple:Q10589	simple:P59901	BST2	LILRA4	False	False	True	curated	False	Ligand-Receptor		0.0	0.029	0.018	0.0	0.0	0.364	0.352	0.0	0.0	0.014	0.002	0.0	0.0	0.023	0.012	0.0
CPI-CS0E570EA78	NRXN1_CBLN1_complex_GRID2	complex:NRXN1_CBLN1_complex	simple:O43424		GRID2	False	True	True	curated	False	Ligand-Receptor		0.2	0.008	0.042	0.207	0.2	0.008	0.042	0.206	0.205	0.013	0.046	0.211	0.208	0.016	0.049	0.214
CPI-SS0A9E884E0	CD200_CD200R1	simple:P41217	simple:Q8TD46	CD200	CD200R1	True	False	True	curated	False	Ligand-Receptor		0.02	0.024	0.02	0.02	0.004	0.009	0.004	0.005	0.075	0.079	0.075	0.075	0.042	0.046	0.042	0.042
CPI-SS06207F70E	CD226_NECTIN2	simple:Q15762	simple:Q92692	CD226	NECTIN2	False	True	True	curated	False	Adhesion-Adhesion		0.056	0.137	0.024	0.037	0.084	0.165	0.052	0.065	0.054	0.135	0.023	0.036	0.055	0.136	0.024	0.037
CPI-SS095632066	CD248_IL6R	simple:Q9HCU0	simple:P08887	CD248	IL6R	True	False	True	curated	False	Ligand-Receptor		0.004	0.195	0.002	0.001	0.004	0.195	0.002	0.001	0.004	0.194	0.002	0.001	0.007	0.198	0.005	0.004
CPI-SS0D7DB794A	CD274_CD80	simple:Q9NZQ7	simple:P33681	CD274	CD80	False	True	True	curated	False	Ligand-Receptor		0.0	0.005	0.001	0.002	0.0	0.009	0.005	0.005	0.0	0.005	0.001	0.001	0.0	0.004	0.0	0.0
CPI-SS00216A960	CD320_JAML	simple:Q9NPF0	simple:Q86YT9	CD320	JAML	False	False	True	curated	False	Ligand-Receptor		0.125	0.357	0.125	0.0	0.047	0.279	0.047	0.0	0.048	0.28	0.048	0.0	0.107	0.339	0.107	0.0
CPI-SS01503DD69	CD44_TYROBP	simple:P16070	simple:O43914	CD44	TYROBP	False	True	False	curated	False	Ligand-Receptor		0.043	1.27	0.044	0.041	0.198	1.425	0.198	0.196	0.025	1.252	0.025	0.023	0.013	1.24	0.013	0.011
CPI-SC05C71E348	CD47_SIRB1_complex	simple:Q08722	complex:SIRB1_complex	CD47		False	True	True	curated	False	Receptor-Receptor		0.121	0.149	0.0	0.12	0.114	0.143	0.0	0.113	0.108	0.136	0.0	0.107	0.136	0.165	0.0	0.135
CPI-SS0E80C8B3C	CD47_SIRPA	simple:Q08722	simple:P78324	CD47	SIRPA	False	True	True	curated	False	Ligand-Receptor		0.187	0.438	0.129	0.146	0.18	0.432	0.122	0.139	0.174	0.425	0.116	0.133	0.202	0.453	0.144	0.161
CPI-SS056FF4363	CD48_CD244	simple:P09326	simple:Q9BZW8	CD48	CD244	False	False	True	curated	False	Ligand-Receptor		0.0	0.009	0.0	0.0	0.0	0.161	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS073C1B796	CD52_SIGLEC10	simple:P31358	simple:Q96LC7	CD52	SIGLEC10	True	False	False	curated	False	Ligand-Receptor		0.001	0.068	0.0	0.001	0.104	0.171	0.103	0.104	0.001	0.068	0.001	0.001	0.0	0.0	0.0	0.0
CPI-SS01999882C	CD70_CD27	simple:P32970	simple:P26842	CD70	CD27	True	False	True	curated	False	Ligand-Receptor		0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.007	0.006	0.001	0.0	0.001	0.001
CPI-SS0DC98E54D	CD80_CD28	simple:P33681	simple:P10747	CD80	CD28	False	True	False	curated	False	Ligand-Receptor		0.0	0.0	0.0	0.0	0.005	0.23	0.005	0.004	0.0	0.226	0.001	0.0	0.001	0.226	0.001	0.0
CPI-SS0452C6098	CD86_CD28	simple:P42081	simple:P10747	CD86	CD28	False	True	False	curated	False	Ligand-Receptor		0.0	0.0	0.0	0.0	0.225	0.451	0.225	0.225	0.001	0.226	0.001	0.0	0.001	0.226	0.001	0.0
CPI-SS08EC6823D	CD80_CTLA4	simple:P33681	simple:P16410	CD80	CTLA4	False	True	False	curated	False	Ligand-Receptor		0.0	0.0	0.0	0.0	0.0	0.006	0.004	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0
CPI-SS0A72C2360	CD86_CTLA4	simple:P42081	simple:P16410	CD86	CTLA4	False	True	False	curated	False	Ligand-Receptor		0.0	0.0	0.0	0.0	0.0	0.226	0.224	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0
CPI-SS0B1650B85	CD93_IFNGR1	simple:Q9NPY3	simple:P15260	CD93	IFNGR1	False	True	True	curated	False	Ligand-Receptor		0.089	0.263	0.047	0.061	0.349	0.523	0.307	0.321	0.089	0.263	0.047	0.061	0.088	0.262	0.046	0.06
CPI-SS03F821467	CD96_NECTIN1	simple:P40200	simple:Q15223	CD96	NECTIN1	True	True	True	curated	False	Receptor-Receptor		0.017	0.009	0.039	0.056	0.018	0.011	0.041	0.058	0.017	0.009	0.039	0.056	0.017	0.009	0.039	0.056
CPI-SS01560CA22	CD99_PILRA	simple:P14209	simple:Q9UKJ1	CD99	PILRA	True	False	True	curated	False	Ligand-Receptor		0.54	0.727	0.542	0.539	0.42	0.607	0.422	0.419	0.056	0.243	0.058	0.055	0.15	0.337	0.152	0.149
CPI-SS0DBA22B92	CHL1_CHL1	simple:O00533	simple:O00533	CHL1	CHL1	True	False	False	curated	False	Adhesion-Adhesion		0.507	0.268	0.36	0.396	0.268	0.028	0.12	0.156	0.36	0.12	0.212	0.248	0.396	0.156	0.248	0.284
CPI-SC08497FAC9	CLCF1_CNTF_1R	simple:Q9UBD9	complex:CNTF_1R	CLCF1		True	False	True	curated	False	Ligand-Receptor		0.182	0.014	0.041	0.127	0.182	0.014	0.041	0.127	0.183	0.015	0.042	0.128	0.182	0.014	0.041	0.127
CPI-SC05C95A92C	CNTF_CNTF_1R	simple:P26441	complex:CNTF_1R	CNTF		True	False	True	curated	False	Ligand-Receptor		0.182	0.014	0.041	0.127	0.182	0.015	0.042	0.127	0.182	0.015	0.042	0.127	0.182	0.014	0.041	0.127
CPI-SS001D6BC6C	ERVH48-1_SLC1A5	simple:M5A8F1	simple:Q15758	ERVH48-1	SLC1A5	True	False	True	curated	False	Ligand-Receptor		0.023	0.084	0.015	0.016	0.023	0.084	0.015	0.016	0.023	0.084	0.015	0.016	0.023	0.084	0.015	0.015
CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	False	False	False	curated	False	Adhesion-Adhesion		0.001	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.002	0.001	0.0	0.002	0.001
CPI-SS0D97E07F8	FLT3LG_FLT3	simple:P49771	simple:P36888	FLT3LG	FLT3	True	False	True	curated	False	Ligand-Receptor		0.008	0.0	0.0	0.008	0.005	0.0	0.0	0.005	0.003	0.0	0.0	0.003	0.006	0.0	0.0	0.006
